attributes,Alabama,Alaska,American_Samoa,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Department_of_Defense,Diamond_Princess,District_of_Columbia,Federal_Bureau_of_Prisons,Florida,Georgia,Grand_Princess,Guam,Hawaii,Idaho,Illinois,Indian_Health_Services,Indiana,Iowa,Kansas,Kentucky,Long_Term_Care_(LTC)_Program,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New_Hampshire,New_Jersey,New_Mexico,New_York,North_Carolina,North_Dakota,Northern_Mariana_Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto_Rico,Rhode_Island,South_Carolina,South_Dakota,Tennessee,Texas,Utah,Vermont,Veterans_Health_Administration,Virgin_Islands,Virginia,Washington,West_Virginia,Wisconsin,Wyoming,the_US
state_name,Alabama,Alaska,American_Samoa,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Department_of_Defense,Diamond_Princess,District_of_Columbia,Federal_Bureau_of_Prisons,Florida,Georgia,Grand_Princess,Guam,Hawaii,Idaho,Illinois,Indian_Health_Services,Indiana,Iowa,Kansas,Kentucky,Long_Term_Care_(LTC)_Program,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New_Hampshire,New_Jersey,New_Mexico,New_York,North_Carolina,North_Dakota,Northern_Mariana_Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto_Rico,Rhode_Island,South_Carolina,South_Dakota,Tennessee,Texas,Utah,Vermont,Veterans_Health_Administration,Virgin_Islands,Virginia,Washington,West_Virginia,Wisconsin,Wyoming,the_US
state_abbreviation,AL,AK,AS,AZ,AR,CA,CO,CT,DE,,,DC,,FL,GA,,GU,HI,ID,IL,,IN,IA,KS,KY,,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,MP,OH,OK,OR,PA,PR,RI,SC,SD,TN,TX,UT,VT,,VI,VA,WA,WV,WI,WY,US
date,"(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)","(2021, 1, 3)"
confirmed,371934.0,48118.0,0.0,556384.0,233475.0,2515183.0,341250.0,190120.0,59484.0,,49.0,29764.0,,1365436.0,690900.0,103.0,7326.0,22560.0,142507.0,979821.0,,526071.0,284715.0,230119.0,276825.0,,321058.0,25592.0,285319.0,387662.0,538121.0,420544.0,222061.0,451605.0,82381.0,169000.0,231614.0,47376.0,545450.0,146394.0,1023897.0,564924.0,93041.0,122.0,721481.0,304375.0,117745.0,669818.0,78169.0,87949.0,321669.0,100532.0,608297.0,1816886.0,283473.0,7793.0,,2042.0,363765.0,255396.0,91058.0,526245.0,44875.0,20829873.0
deaths,4873.0,215.0,0.0,9061.0,3749.0,26515.0,4934.0,6099.0,1080.0,,0.0,794.0,,21987.0,10964.0,3.0,122.0,289.0,1448.0,18322.0,,9625.0,3946.0,2893.0,2723.0,,7537.0,359.0,5994.0,12610.0,13306.0,5489.0,4871.0,5770.0,972.0,1672.0,3180.0,780.0,19208.0,2551.0,38239.0,6910.0,1317.0,2.0,14053.0,2547.0,1500.0,16331.0,1545.0,1974.0,5469.0,1513.0,7025.0,28496.0,1301.0,140.0,,23.0,5124.0,3459.0,1376.0,5261.0,438.0,357984.0
incident_rate,7585.559182449775,6577.585794448735,0.0,7643.984509907446,7736.585941300363,6365.582113666447,5925.779546067053,5332.530031944132,6108.666987072843,,,4217.363396901731,,6357.448179945587,6507.228731491625,,4460.844308861407,1593.3643719206257,7974.360193949296,7732.282518826615,,7814.228859756345,9024.04701005049,7898.873928453988,6196.178637066769,,6906.264291340937,1903.8663544143333,4719.386404837835,5624.400888907847,5388.291831954738,7456.940452852243,7461.353581423511,7358.212593288264,7707.961803105977,8736.523008589707,7519.554204397439,3484.269819101265,6140.940466258884,6981.685201797572,5263.288299761673,5386.341299325978,12209.111594594666,221.2389380530973,6172.2544935024935,7692.121069373518,2791.6629225577603,5232.140099479854,2447.604560737504,8302.080216281325,6247.560070339895,11363.926665528752,8907.329056193326,6266.014128006664,8842.068423853338,1248.9002209974856,,1903.6432113957565,4261.779512177292,3353.901361450516,5080.944810888839,9038.230403298689,7753.65912236354,340427.9456265137
total_test_results,3290429.0,1293837.0,2140.0,5257472.0,2079788.0,33812786.0,4502496.0,4383361.0,996096.0,,,918000.0,,17513696.0,5462241.0,,96202.0,825956.0,548008.0,13482117.0,,5792697.0,1178096.0,1012506.0,3210804.0,,4256466.0,1112804.0,5834126.0,11090924.0,8122575.0,5476196.0,1349719.0,3691231.0,795796.0,1769798.0,2122793.0,1051054.0,7801895.0,2006168.0,25849104.0,7132661.0,1291452.0,17551.0,7898946.0,2698390.0,2652670.0,7715509.0,1388451.0,1974498.0,3261427.0,375955.0,5735403.0,14053710.0,2274838.0,711104.0,,36407.0,4365480.0,3836820.0,1560022.0,5411129.0,501784.0,262883584.0
people_hospitalized,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
case_fatality_ratio,1.3101786876166202,0.4468182384970281,,1.6285515039972394,1.605739372523825,1.0541976468511436,1.4458608058608058,3.20797391121397,1.8156142828323585,,0.0,2.667652197285311,,1.6102548929426206,1.586915617310754,2.912621359223301,1.6653016653016652,1.2810283687943262,1.0160904376627111,1.8699333857918947,,1.829600947400636,1.3859473508596316,1.2571756352148236,0.9836539329901562,,2.347550909804459,1.4027821194123165,2.1008064657453587,3.252833654059464,2.4726780779787445,1.3052141987520924,2.193541414296072,1.2776652162841422,1.179883711049878,0.9893491124260356,1.372973999844569,1.646403242147923,3.5214960124667707,1.7425577550992526,3.7346529973229727,1.2231733826142983,1.4155049924226957,1.639344262295082,1.9477990411389905,0.8367967145790555,1.2739394454116948,2.4381249832043927,1.976486842610242,2.24448259786922,1.700194920865859,1.5049934349261926,1.1548634959567448,1.5683977971100005,0.4589502351193941,1.796484024124214,,1.1263467189030365,1.408601707146097,1.354367335432035,1.5111247776142678,0.9997244629402656,0.9760445682451252,93.67724486738976
