attributes,Alabama,Alaska,American_Samoa,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Department_of_Defense,Diamond_Princess,District_of_Columbia,Federal_Bureau_of_Prisons,Florida,Georgia,Grand_Princess,Guam,Hawaii,Idaho,Illinois,Indian_Health_Services,Indiana,Iowa,Kansas,Kentucky,Long_Term_Care_(LTC)_Program,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New_Hampshire,New_Jersey,New_Mexico,New_York,North_Carolina,North_Dakota,Northern_Mariana_Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto_Rico,Rhode_Island,South_Carolina,South_Dakota,Tennessee,Texas,Utah,Vermont,Veterans_Health_Administration,Virgin_Islands,Virginia,Washington,West_Virginia,Wisconsin,Wyoming,the_US
state_name,Alabama,Alaska,American_Samoa,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Department_of_Defense,Diamond_Princess,District_of_Columbia,Federal_Bureau_of_Prisons,Florida,Georgia,Grand_Princess,Guam,Hawaii,Idaho,Illinois,Indian_Health_Services,Indiana,Iowa,Kansas,Kentucky,Long_Term_Care_(LTC)_Program,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New_Hampshire,New_Jersey,New_Mexico,New_York,North_Carolina,North_Dakota,Northern_Mariana_Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto_Rico,Rhode_Island,South_Carolina,South_Dakota,Tennessee,Texas,Utah,Vermont,Veterans_Health_Administration,Virgin_Islands,Virginia,Washington,West_Virginia,Wisconsin,Wyoming,the_US
state_abbreviation,AL,AK,AS,AZ,AR,CA,CO,CT,DE,,,DC,,FL,GA,,GU,HI,ID,IL,,IN,IA,KS,KY,,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,MP,OH,OK,OR,PA,PR,RI,SC,SD,TN,TX,UT,VT,,VI,VA,WA,WV,WI,WY,US
date,"(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)","(2020, 10, 8)"
confirmed,162683.0,9054.0,0.0,223401.0,90145.0,848770.0,75785.0,59748.0,21682.0,,49.0,15765.0,,726013.0,327407.0,103.0,2934.0,13146.0,46426.0,313429.0,,129677.0,96657.0,66879.0,77455.0,,170621.0,5638.0,129425.0,136936.0,146493.0,107922.0,102819.0,143404.0,16677.0,50059.0,83827.0,8878.0,217322.0,31756.0,473285.0,225397.0,25384.0,75.0,164262.0,95564.0,36116.0,172720.0,52294.0,26045.0,154755.0,26441.0,209447.0,815327.0,81947.0,1838.0,,1324.0,155535.0,94143.0,17333.0,141830.0,7092.0,7637139.0
deaths,2637.0,61.0,0.0,5743.0,1503.0,16314.0,2095.0,4527.0,668.0,,0.0,634.0,,15068.0,7294.0,3.0,57.0,164.0,503.0,9159.0,,3789.0,1433.0,749.0,1234.0,,5609.0,142.0,3979.0,9565.0,7193.0,2160.0,3074.0,2284.0,197.0,514.0,1649.0,448.0,16161.0,899.0,33261.0,3722.0,310.0,2.0,4622.0,1085.0,594.0,8272.0,715.0,1143.0,3514.0,272.0,2705.0,17034.0,501.0,58.0,,20.0,3328.0,2158.0,376.0,1424.0,54.0,212679.0
incident_rate,3317.904586508565,1237.654553035015,0.0,3069.235965624161,2987.105855781224,2148.1200893202085,1316.0005945749206,1675.8258171081318,2226.617537719612,,,2233.79700148353,,3380.3049175990936,3083.676707615398,,1786.5297846299984,928.4737603399176,2597.890955281425,2473.4329817316707,,1926.2148186207253,3063.5453413078,2295.6330831486066,1733.6765694355877,,3670.220706703717,419.4278878629264,2140.784824866681,1986.738344546241,1466.8578913265706,1913.635499621252,3454.76654562658,2336.548795358577,1560.3801724960656,2587.8201496271727,2721.518001036311,652.9328658810585,2446.716406651963,1514.4773369692998,2432.8964758688653,2149.0769906114406,3330.96257259908,136.00754388510083,1405.257889828986,2415.079615190508,856.2885737067057,1349.1653523526695,1637.4142294158426,2458.5575644185506,3005.7020063650843,2988.8352461230825,3066.94484574562,2811.8717965493097,2556.0846399110656,294.5564745532373,,1234.2916806503338,1822.209053720108,1236.3010222205355,967.1639659023508,2435.9228460125096,1225.3805124412752,114170.43724751227
total_test_results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
people_hospitalized,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
case_fatality_ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
