attributes,Alabama,Alaska,American_Samoa,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Department_of_Defense,Diamond_Princess,District_of_Columbia,Federal_Bureau_of_Prisons,Florida,Georgia,Grand_Princess,Guam,Hawaii,Idaho,Illinois,Indian_Health_Services,Indiana,Iowa,Kansas,Kentucky,Long_Term_Care_(LTC)_Program,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New_Hampshire,New_Jersey,New_Mexico,New_York,North_Carolina,North_Dakota,Northern_Mariana_Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto_Rico,Rhode_Island,South_Carolina,South_Dakota,Tennessee,Texas,Utah,Vermont,Veterans_Health_Administration,Virgin_Islands,Virginia,Washington,West_Virginia,Wisconsin,Wyoming,the_US
state_name,Alabama,Alaska,American_Samoa,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Department_of_Defense,Diamond_Princess,District_of_Columbia,Federal_Bureau_of_Prisons,Florida,Georgia,Grand_Princess,Guam,Hawaii,Idaho,Illinois,Indian_Health_Services,Indiana,Iowa,Kansas,Kentucky,Long_Term_Care_(LTC)_Program,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New_Hampshire,New_Jersey,New_Mexico,New_York,North_Carolina,North_Dakota,Northern_Mariana_Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto_Rico,Rhode_Island,South_Carolina,South_Dakota,Tennessee,Texas,Utah,Vermont,Veterans_Health_Administration,Virgin_Islands,Virginia,Washington,West_Virginia,Wisconsin,Wyoming,the_US
state_abbreviation,AL,AK,AS,AZ,AR,CA,CO,CT,DE,,,DC,,FL,GA,,GU,HI,ID,IL,,IN,IA,KS,KY,,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,MP,OH,OK,OR,PA,PR,RI,SC,SD,TN,TX,UT,VT,,VI,VA,WA,WV,WI,WY,US
date,"(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)","(2021, 4, 26)"
confirmed,526348.0,67509.0,0.0,859487.0,334769.0,3801213.0,503254.0,336933.0,103459.0,,49.0,47378.0,,2212097.0,1094580.0,103.0,7923.0,33418.0,186725.0,1323170.0,,715468.0,363162.0,309371.0,441166.0,,456432.0,60005.0,443814.0,683665.0,918880.0,569440.0,310987.0,588801.0,108111.0,218832.0,313680.0,93821.0,988886.0,196844.0,2034102.0,962623.0,106809.0,164.0,1065702.0,447278.0,181321.0,1147310.0,130037.0,146960.0,575515.0,122080.0,843059.0,2878438.0,395677.0,22617.0,,3090.0,654929.0,397417.0,151671.0,656932.0,57818.0,32201329.0
deaths,10852.0,347.0,0.0,17268.0,5720.0,60294.0,6255.0,8066.0,1617.0,,0.0,1099.0,,34912.0,20009.0,3.0,136.0,478.0,2034.0,24150.0,,13280.0,5927.0,4964.0,6459.0,,10342.0,772.0,8670.0,17562.0,18446.0,7157.0,7178.0,9077.0,1563.0,2242.0,5433.0,1284.0,25399.0,4027.0,51839.0,12560.0,1517.0,2.0,19776.0,6716.0,2486.0,25996.0,2279.0,2663.0,9433.0,1960.0,12152.0,49967.0,2183.0,244.0,,27.0,10706.0,5450.0,2821.0,7473.0,705.0,571977.0
incident_rate,10734.818286481132,9228.277139478774,0.0,11808.22114666637,11093.132622264402,9620.347101199546,8738.966328722136,9450.37524328336,10624.648272065922,,,6713.151559548792,,10299.488256141696,10309.281263447823,,4824.361105529474,2360.241603760792,10448.696605887308,10441.829946935017,,10627.521178381156,11510.426076125092,10619.21234717576,9874.626007767354,,9818.288356076866,4463.95360255674,7341.010440512895,9918.965577526773,9200.892733319402,10097.11271941148,10449.308821567738,9593.611525870449,10115.384111574152,11312.608301868066,10183.899776504826,6900.069205882721,11133.357876829929,9387.699235369217,10456.193598693832,9178.254102465236,14015.788741598451,297.4031626287538,9117.057771770282,11303.545060097736,4299.011531539307,8961.966769382476,4071.680004408688,13872.513713455564,11177.839747944829,13799.667442483487,12344.962948666998,9927.058260447406,12341.927124435191,3624.583125664074,,2880.635417831972,7672.983915799379,5218.9439825352765,8463.089244353281,11282.772806012055,9989.995835917887,503541.6586838654
total_test_results,4442638.0,2053055.0,2140.0,9078995.0,2953060.0,59095717.0,7694869.0,7889286.0,1702151.0,,,1489831.0,,27618188.0,8230080.0,,141258.0,1411944.0,701182.0,22269555.0,,9646086.0,1418931.0,1362304.0,4593766.0,,6391230.0,2010799.0,9551857.0,20974673.0,12624062.0,8409105.0,1873280.0,5226585.0,1292692.0,2808041.0,3136964.0,1830161.0,13373810.0,3208476.0,50361096.0,11160732.0,1511880.0,17542.0,12250275.0,3966365.0,4578322.0,12789141.0,2036442.0,3913517.0,6063334.0,708550.0,7564222.0,22742379.0,3257273.0,1542903.0,,96834.0,6952209.0,6403428.0,2706016.0,8171612.0,717274.0,436018117.0
people_hospitalized,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
case_fatality_ratio,2.0617538206661754,0.5140055400020738,,2.0091054314957644,1.7086408837138445,1.5861778858485436,1.2429111343377302,2.393947758159634,1.5629379754298804,,0.0,2.31964202794546,,1.578230972692427,1.8280070894772424,2.912621359223301,1.716521519626404,1.430366868154887,1.0893024501271924,1.8251622996289207,,1.8561277373691067,1.6320540144618656,1.6045459981704815,1.4640747473740043,,2.265835874785291,1.286559453378885,1.9535210696372804,2.5688019717259185,2.0074438446804805,1.2568488339421189,2.308135066739124,1.5416074361286751,1.4457363265532648,1.0245302332382833,1.7320198928844683,1.3685635412114558,2.568445705571724,2.045782447013879,2.548495601498843,1.304768325710065,1.4202922974655694,1.2195121951219512,1.8556782289983504,1.5015270145189346,1.3710491338565307,2.2658217918435297,1.7525781123833986,1.8120577027762657,1.639053717105549,1.6055045871559632,1.4414175045874609,1.7359067661002252,0.5517126342951448,1.078834505018349,,0.8737864077669902,1.6346810112241177,1.3713555283241532,1.8599468586611807,1.1375606607685422,1.2193434570548964,92.91085325363181
