attributes,Alabama,Alaska,American_Samoa,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Department_of_Defense,Diamond_Princess,District_of_Columbia,Federal_Bureau_of_Prisons,Florida,Georgia,Grand_Princess,Guam,Hawaii,Idaho,Illinois,Indian_Health_Services,Indiana,Iowa,Kansas,Kentucky,Long_Term_Care_(LTC)_Program,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New_Hampshire,New_Jersey,New_Mexico,New_York,North_Carolina,North_Dakota,Northern_Mariana_Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto_Rico,Rhode_Island,South_Carolina,South_Dakota,Tennessee,Texas,Utah,Vermont,Veterans_Health_Administration,Virgin_Islands,Virginia,Washington,West_Virginia,Wisconsin,Wyoming,the_US
state_name,Alabama,Alaska,American_Samoa,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Department_of_Defense,Diamond_Princess,District_of_Columbia,Federal_Bureau_of_Prisons,Florida,Georgia,Grand_Princess,Guam,Hawaii,Idaho,Illinois,Indian_Health_Services,Indiana,Iowa,Kansas,Kentucky,Long_Term_Care_(LTC)_Program,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New_Hampshire,New_Jersey,New_Mexico,New_York,North_Carolina,North_Dakota,Northern_Mariana_Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto_Rico,Rhode_Island,South_Carolina,South_Dakota,Tennessee,Texas,Utah,Vermont,Veterans_Health_Administration,Virgin_Islands,Virginia,Washington,West_Virginia,Wisconsin,Wyoming,the_US
state_abbreviation,AL,AK,AS,AZ,AR,CA,CO,CT,DE,,,DC,,FL,GA,,GU,HI,ID,IL,,IN,IA,KS,KY,,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,MP,OH,OK,OR,PA,PR,RI,SC,SD,TN,TX,UT,VT,,VI,VA,WA,WV,WI,WY,US
date,"(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)","(2020, 11, 5)"
confirmed,200528.0,18182.0,0.0,252768.0,117360.0,966972.0,121006.0,77060.0,25753.0,,49.0,17682.0,,827380.0,399625.0,103.0,5004.0,15572.0,69579.0,453738.0,,196176.0,142491.0,98509.0,115277.0,,185825.0,7260.0,149964.0,165161.0,218263.0,164865.0,123887.0,208458.0,36968.0,78012.0,105360.0,11785.0,262290.0,51110.0,523107.0,285661.0,49837.0,98.0,235170.0,129873.0,47839.0,226145.0,69416.0,35750.0,181639.0,51151.0,271771.0,1014091.0,124292.0,2303.0,,1388.0,187202.0,117023.0,26547.0,263571.0,15409.0,9749305.0
deaths,3026.0,86.0,0.0,6087.0,2037.0,17888.0,2353.0,4656.0,747.0,,0.0,650.0,,16961.0,8578.0,3.0,85.0,219.0,671.0,10313.0,,4722.0,1814.0,1089.0,1534.0,,5995.0,150.0,4182.0,10085.0,7833.0,2609.0,3405.0,3137.0,407.0,674.0,1824.0,486.0,16403.0,1082.0,33687.0,4548.0,596.0,2.0,5588.0,1413.0,710.0,8923.0,855.0,1235.0,3992.0,482.0,3509.0,19255.0,632.0,58.0,,23.0,3688.0,2392.0,482.0,2194.0,105.0,236160.0
incident_rate,4089.749825878485,2485.424683375596,0.0,3472.6999277482555,3888.920552825829,2447.273088127692,2101.259720883194,2161.396824435172,2644.6859814082263,,,2505.4233162214896,,3852.268048537888,3763.860590276944,,3046.964908755457,1099.8169326040772,3893.478972505197,3580.6850491338223,,2913.987200951128,4516.254789909574,3381.338228560327,2580.247032403669,,3997.2732713043424,540.0933781278549,2480.515012372471,2396.241249369061,2185.502405811959,2923.329039908987,4162.661210846634,3396.504203389433,3458.903532819725,4032.8617334088776,3420.605969308048,866.7282974102585,2952.987945540458,2437.4901339117305,2689.003828142313,2723.671930926564,6539.75660773008,177.71652400986508,2011.8743102548528,3282.131711351941,1134.2338320288818,1766.4833175532333,2173.533218899494,3374.675865922948,3527.8518092090567,5782.001878689981,3979.558874909322,3497.362263281464,3876.906684367044,369.0770189859116,,1293.9553268449115,2193.211684022964,1536.7648632751636,1481.2958981601398,4526.818165736186,2662.420800367683,158277.7394727419
total_test_results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
people_hospitalized,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
case_fatality_ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
