attributes,Alabama,Alaska,American_Samoa,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Department_of_Defense,Diamond_Princess,District_of_Columbia,Federal_Bureau_of_Prisons,Florida,Georgia,Grand_Princess,Guam,Hawaii,Idaho,Illinois,Indian_Health_Services,Indiana,Iowa,Kansas,Kentucky,Long_Term_Care_(LTC)_Program,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New_Hampshire,New_Jersey,New_Mexico,New_York,North_Carolina,North_Dakota,Northern_Mariana_Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto_Rico,Rhode_Island,South_Carolina,South_Dakota,Tennessee,Texas,Utah,Vermont,Veterans_Health_Administration,Virgin_Islands,Virginia,Washington,West_Virginia,Wisconsin,Wyoming,the_US
state_name,Alabama,Alaska,American_Samoa,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Department_of_Defense,Diamond_Princess,District_of_Columbia,Federal_Bureau_of_Prisons,Florida,Georgia,Grand_Princess,Guam,Hawaii,Idaho,Illinois,Indian_Health_Services,Indiana,Iowa,Kansas,Kentucky,Long_Term_Care_(LTC)_Program,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New_Hampshire,New_Jersey,New_Mexico,New_York,North_Carolina,North_Dakota,Northern_Mariana_Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto_Rico,Rhode_Island,South_Carolina,South_Dakota,Tennessee,Texas,Utah,Vermont,Veterans_Health_Administration,Virgin_Islands,Virginia,Washington,West_Virginia,Wisconsin,Wyoming,the_US
state_abbreviation,AL,AK,AS,AZ,AR,CA,CO,CT,DE,,,DC,,FL,GA,,GU,HI,ID,IL,,IN,IA,KS,KY,,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,MP,OH,OK,OR,PA,PR,RI,SC,SD,TN,TX,UT,VT,,VI,VA,WA,WV,WI,WY,US
date,"(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)","(2021, 11, 19)"
confirmed,841956.0,148083.0,4.0,1233146.0,523192.0,5035704.0,804734.0,412918.0,149566.0,,49.0,66028.0,,3721503.0,1654649.0,103.0,19065.0,86522.0,303050.0,1763866.0,,1069450.0,509761.0,456624.0,769732.0,,767330.0,115009.0,575996.0,890733.0,1408419.0,871203.0,510748.0,894355.0,188013.0,301436.0,452173.0,150813.0,1228167.0,301937.0,2659870.0,1514879.0,157851.0,395.0,1633480.0,658600.0,384062.0,1674328.0,187530.0,186387.0,911624.0,162375.0,1303830.0,4304742.0,582929.0,46449.0,,7439.0,953460.0,762118.0,287612.0,945715.0,109318.0,47661030.0
deaths,16063.0,862.0,0.0,21886.0,8608.0,73694.0,8878.0,8850.0,2154.0,,0.0,1196.0,,61081.0,30162.0,3.0,262.0,998.0,3845.0,28660.0,,17247.0,7268.0,6636.0,10606.0,,14749.0,1268.0,11102.0,19268.0,24841.0,9279.0,10229.0,12996.0,2547.0,3098.0,7917.0,1662.0,28243.0,5263.0,57141.0,18597.0,1887.0,3.0,26798.0,11772.0,4914.0,32825.0,3260.0,2906.0,14096.0,2305.0,16820.0,73276.0,3428.0,401.0,,85.0,14492.0,9110.0,4726.0,9816.0,1347.0,771426.0
incident_rate,17171.613961129347,20242.50046135234,7.188943405043044,16941.804441634424,17336.844937577127,12744.67397088744,13974.14293692227,11581.620217390631,15359.573777629896,,,9355.73412077098,,17327.258453718845,15584.280667728885,,11608.790164952596,6110.863128870406,16957.972989230944,13919.5937190085,,15885.549771925123,16156.883999404134,15673.696690435703,17228.924319214948,,16506.001341423173,8555.867675634498,9527.398075981528,12923.21526737094,14102.725211745796,15447.869648232368,17161.371960879645,14572.146508276755,17591.398775049634,15582.855323178976,14680.198015944648,11091.54813044831,13827.299348471492,14399.69592179429,13672.920860093427,14443.810709372656,20713.668966567024,716.3063977948643,13974.386394162082,16644.04414386661,9105.878341869113,13078.655199594376,5871.883780975885,17594.285611798055,17705.858200707982,18354.52982448605,19092.06003537177,14846.046581581708,18182.67737755766,7443.881222265136,,6934.9666256479095,11170.498243867773,10008.25618954856,16048.460310454444,16242.605755599803,18888.345580803063,777873.1292316075
total_test_results,6207233.0,3463200.0,2140.0,14250637.0,4181467.0,107989717.0,12757524.0,10944089.0,2471560.0,,,2342474.0,,43107616.0,12825386.0,,258075.0,2641802.0,1040375.0,37719347.0,,15072713.0,1751420.0,1879491.0,7598882.0,,10123850.0,3083989.0,14691151.0,32600830.0,18209345.0,12640503.0,2630478.0,7707728.0,2152874.0,4093429.0,4723227.0,2795379.0,16180284.0,5152295.0,78797140.0,17432132.0,1928794.0,17542.0,17748872.0,4653199.0,7903749.0,19390790.0,3066487.0,5916806.0,9885754.0,1045501.0,10574067.0,36237755.0,4669911.0,2468157.0,,217228.0,10270719.0,9958651.0,4496170.0,12046222.0,1127700.0,685143856.0
people_hospitalized,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
case_fatality_ratio,1.9078194109905984,0.582105981105191,0.0,1.774810119807387,1.6452850961023868,1.4634299394881034,1.103221685675018,2.143282685666404,1.440166882847706,,0.0,1.811352759435391,,1.6412992277582472,1.822863942745561,2.912621359223301,1.3742460005245214,1.153463858902938,1.2687675301105428,1.6248399821755168,,1.6126981158539435,1.425766192392121,1.4532744665194997,1.37788217197674,,1.9221195574264007,1.1025224112895513,1.927443940582921,2.163162249518093,1.7637507020283028,1.0650789770007678,2.0027489094426216,1.4531142555249317,1.3546935584241515,1.027747183481734,1.750878535427812,1.102027013586362,2.2996058353627804,1.743078854198061,2.1482628850282155,1.2276228002368506,1.1954311344242354,0.759493670886076,1.6405465631657563,1.7874278773155177,1.279480917143586,1.9604880286299933,1.7383885245027462,1.559121612558816,1.5462515247514326,1.4195535026943802,1.2900454813894449,1.702215835467027,0.5880647557421229,0.8633124502142134,,1.1426266971367118,1.5199379103475763,1.1953529505929528,1.6431859588612436,1.0379448353890972,1.232185001555096,84.69411031062867
