attributes,Alabama,Alaska,American_Samoa,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Department_of_Defense,Diamond_Princess,District_of_Columbia,Federal_Bureau_of_Prisons,Florida,Georgia,Grand_Princess,Guam,Hawaii,Idaho,Illinois,Indian_Health_Services,Indiana,Iowa,Kansas,Kentucky,Long_Term_Care_(LTC)_Program,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New_Hampshire,New_Jersey,New_Mexico,New_York,North_Carolina,North_Dakota,Northern_Mariana_Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto_Rico,Rhode_Island,South_Carolina,South_Dakota,Tennessee,Texas,Utah,Vermont,Veterans_Health_Administration,Virgin_Islands,Virginia,Washington,West_Virginia,Wisconsin,Wyoming,the_US
state_name,Alabama,Alaska,American_Samoa,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Department_of_Defense,Diamond_Princess,District_of_Columbia,Federal_Bureau_of_Prisons,Florida,Georgia,Grand_Princess,Guam,Hawaii,Idaho,Illinois,Indian_Health_Services,Indiana,Iowa,Kansas,Kentucky,Long_Term_Care_(LTC)_Program,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New_Hampshire,New_Jersey,New_Mexico,New_York,North_Carolina,North_Dakota,Northern_Mariana_Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto_Rico,Rhode_Island,South_Carolina,South_Dakota,Tennessee,Texas,Utah,Vermont,Veterans_Health_Administration,Virgin_Islands,Virginia,Washington,West_Virginia,Wisconsin,Wyoming,the_US
state_abbreviation,AL,AK,AS,AZ,AR,CA,CO,CT,DE,,,DC,,FL,GA,,GU,HI,ID,IL,,IN,IA,KS,KY,,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,MP,OH,OK,OR,PA,PR,RI,SC,SD,TN,TX,UT,VT,,VI,VA,WA,WV,WI,WY,US
date,"(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)","(2020, 7, 8)"
confirmed,48149.0,1243.0,0.0,108614.0,25246.0,303215.0,35116.0,47108.0,12462.0,,49.0,10642.0,,223783.0,103890.0,103.0,307.0,1094.0,8969.0,150554.0,,49063.0,32624.0,17332.0,17919.0,,70151.0,3460.0,70861.0,110602.0,74551.0,39589.0,32888.0,26402.0,1371.0,20425.0,24301.0,5952.0,175288.0,14017.0,398929.0,77687.0,3971.0,31.0,60181.0,17894.0,10817.0,96143.0,8745.0,17204.0,48909.0,7242.0,55986.0,226133.0,26755.0,1256.0,,122.0,67375.0,38563.0,3707.0,33154.0,1740.0,3069884.0
deaths,1058.0,17.0,0.0,1963.0,305.0,6608.0,1704.0,4343.0,574.0,,0.0,564.0,,3889.0,2922.0,3.0,5.0,19.0,98.0,7309.0,,2652.0,736.0,289.0,608.0,,3339.0,110.0,3275.0,8243.0,6262.0,1523.0,1188.0,1080.0,23.0,282.0,553.0,386.0,15332.0,527.0,32089.0,1462.0,85.0,2.0,2709.0,407.0,224.0,6817.0,159.0,994.0,884.0,98.0,685.0,3066.0,201.0,56.0,,6.0,1905.0,1368.0,95.0,807.0,21.0,131929.0
incident_rate,981.9943567293504,169.91435933537923,0.0,1492.2135315880532,836.5685776809893,767.3954462142005,609.7865920577016,1321.2961537177791,1279.7762086090677,,,1507.9015343982066,,1041.9300692619524,978.4860224557316,,186.9340981190898,77.2668715816119,501.8843746590079,1188.100747319584,,728.7790251624316,1034.018262669291,594.9238564741047,401.081278777565,,1509.015026262725,257.39987442457,1172.0931309629354,1604.671046207742,746.491113270171,701.9784269611918,1105.0522000074593,430.1801992626227,128.27734103808274,1055.87859438133,788.9535465086833,437.7400785902298,1973.477261801425,668.4856037378346,2050.673395991613,740.716798225491,521.0862108332393,56.21645147250834,514.8471653078509,452.2145853482373,256.4645448495248,751.0004890646289,273.82084820900184,1623.9978628626125,949.9265253420564,818.6205080149526,819.8063191829641,779.8797353320632,834.5399409474485,201.2855995858901,,113.73382555841444,789.3486031722266,506.4155202180779,206.84687137829653,569.4182192533226,300.64327293398463,42411.44810331252
total_test_results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
people_hospitalized,3006.0,,,5387.0,1655.0,,5741.0,10411.0,,,,,,17068.0,12500.0,,,119.0,396.0,,,7365.0,,1269.0,2737.0,,,363.0,11184.0,11517.0,,4272.0,3365.0,,117.0,1398.0,,577.0,20426.0,2056.0,89995.0,,252.0,,8489.0,1804.0,1155.0,,,2043.0,3090.0,709.0,3023.0,,1678.0,,,,9982.0,4582.0,,3683.0,120.0,253534.0
case_fatality_ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
